SOLD DATE,Street,CITY,Zipcode,PRICE,Bedroom_x,Bathroom_x,sqft_x,Latitude,Longitude,Address,Price,Bedroom_y,Bathroom_y,sqft_y,Sold,latitude,longitude,City
April-9-2019,413 Jameswood Ct,Hermitage,37076.0,283000.0,3.0,2.0,1872.0,36.2012351,-86.5977682,,,,,,,,,
August-2-2019,7557 Watervale Dr,Nashville,37221.0,350000.0,4.0,2.5,2361.0,36.0921029,-87.001327,,,,,,,,,
December-20-2019,1914 Scott Ave,Nashville,37206.0,323000.0,3.0,2.0,1106.0,36.1934547,-86.7332682,,,,,,,,,
December-6-2019,709 Cleves St,Old Hickory,37138.0,190000.0,2.0,1.0,866.0,36.2632645,-86.6460141,,,,,,,,,
August-23-2019,144 Tulip Grove Pt,Hermitage,37076.0,335000.0,4.0,3.5,2438.0,36.1809265,-86.5971377,,,,,,,,,
August-29-2019,2229 Seven Points Cir,Hermitage,37076.0,422000.0,4.0,3.0,3079.0,36.1483439,-86.5738862,,,,,,,,,
June-14-2019,2956 Primrose Cir,Nashville,37212.0,395000.0,3.0,2.0,1632.0,36.1211656,-86.8024771,,,,,,,,,
June-21-2019,2805 Hydes Ferry Rd,Nashville,37218.0,210000.0,3.0,2.5,1320.0,36.1802903,-86.8345939,,,,,,,,,
February-21-2020,1004 Thyme Ct,Brentwood,37027.0,440000.0,3.0,2.0,1919.0,36.0445179,-86.7633788,,,,,,,,,
September-27-2019,6176 Brentwood Chase Dr,Brentwood,37027.0,425000.0,3.0,2.5,2180.0,36.0403935,-86.7599621,,,,,,,,,
September-10-2019,131 Jefferson Sq,Nashville,37215.0,425000.0,3.0,3.5,2460.0,36.096462,-86.82646,,,,,,,,,
March-20-2019,4828 Medalist Cir,Hermitage,37076.0,430000.0,4.0,2.5,2866.0,36.1925087,-86.6368412,,,,,,,,,
May-16-2019,6033 Ridge Farm Pl,Brentwood,37027.0,450000.0,5.0,3.0,3430.0,36.0243235,-86.757527,,,,,,,,,
January-18-2019,336 Red Feather Ln,Brentwood,37027.0,440000.0,3.0,2.0,2842.0,36.0266673,-86.7475134,,,,,,,,,
April-12-2019,2112 Jade Dr,Nashville,37210.0,376000.0,3.0,2.5,1734.0,36.1520744,-86.6975555,,,,,,,,,
July-10-2019,59 Valeria St,Nashville,37210.0,260000.0,3.0,2.0,2186.0,36.1203544,-86.7352329,,,,,,,,,
February-6-2020,4053 Barnes Cove Dr,Antioch,37013.0,335000.0,4.0,2.5,2500.0,36.0269943,-86.7027066,,,,,,,,,
August-9-2019,6912 Sunnywood Dr,Nashville,37211.0,358000.0,3.0,2.5,2366.0,36.0164623,-86.7010552,,,,,,,,,
,6232 Palomar Ct,Nashville,37211.0,485000.0,4.0,2.5,2840.0,36.0251767,-86.7333468,,,,,,,,,
June-17-2019,1140 Frewin St,Nolensville,37135.0,398000.0,4.0,2.0,2049.0,35.9891571,-86.665436,,,,,,,,,
August-14-2020,4929 Scotts Creek Pkwy,Hermitage,37076.0,270000.0,3.0,3.0,1705.0,36.2030684,-86.5937095,,,,,,,,,
August-5-2019,2415 Cloverdale Rd,Nashville,37214.0,382000.0,5.0,2.5,3043.0,36.1579061,-86.6823151,,,,,,,,,
November-4-2019,2320 Green Trails Ct,Antioch,37013.0,225000.0,3.0,2.0,1342.0,36.0415156,-86.7012911,,,,,,,,,
July-31-2019,1561 Bending River Dr,Nashville,37221.0,321000.0,3.0,2.0,2115.0,36.0908931,-87.0122018,,,,,,,,,
February-13-2020,1644 Harpeth Run Dr,Nashville,37221.0,290000.0,2.0,2.0,1426.0,36.0916382,-87.0099234,,,,,,,,,
December-12-2019,175A Rural Ave,Nashville,37209.0,412500.0,3.0,3.0,1920.0,36.1439615,-86.8565584,,,,,,,,,
June-21-2019,2600 Hillsboro Pike Apt 326 #326,Nashville,37212.0,274000.0,1.0,1.0,1115.0,36.124674,-86.805364,,,,,,,,,
April-14-2020,5111 Briarwood Dr,Nashville,37211.0,299000.0,3.0,1.5,1525.0,36.0678709,-86.738671,,,,,,,,,
June-14-2019,5028 Stillwood Dr,Nashville,37220.0,405000.0,3.0,1.0,1470.0,36.0690009,-86.7632217,,,,,,,,,
August-20-2019,214 Scotland Pl,Nashville,37205.0,1350000.0,4.0,3.5,3600.0,36.1053135,-86.8607522,,,,,,,,,
December-11-2019,633 River Rouge Dr,Nashville,37209.0,522280.0,3.0,2.0,2159.0,36.1531093,-86.8871607,,,,,,,,,
June-17-2019,1105 Clayton Ave,Nashville,37204.0,680000.0,3.0,2.0,2186.0,36.1177374,-86.7899973,,,,,,,,,
September-6-2019,1217 Wexford Downs Ln,Nashville,37211.0,390000.0,4.0,3.0,3096.0,36.0199536,-86.7403605,,,,,,,,,
December-11-2019,1625 Marshall Hollow Dr,Nashville,37203.0,455000.0,3.0,2.5,1631.0,36.1367662,-86.7674033,,,,,,,,,
September-26-2019,217 Fairmont Ct,Nashville,37203.0,329500.0,3.0,2.5,1691.0,36.141331,-86.82098,,,,,,,,,
August-29-2019,311 Chamberlin St,Nashville,37209.0,359000.0,3.0,2.0,1248.0,36.1473349,-86.8300547,,,,,,,,,
July-29-2019,1740 Stone Hollow Ct,Hermitage,37076.0,253000.0,3.0,2.5,1392.0,36.2186686,-86.5927637,,,,,,,,,
July-2-2020,421 Peak Top Trl,LA VERGNE,37086.0,322450.0,3.0,2.5,2040.0,35.9860952,-86.6065063,,,,,,,,,
August-9-2019,3464 Harborwood Cir,Nashville,37214.0,315000.0,4.0,2.5,2442.0,36.1325939,-86.6358902,,,,,,,,,
October-3-2019,3904 Ivy Dr,Nashville,37216.0,399900.0,2.0,2.0,1578.0,36.2092417,-86.7041221,,,,,,,,,
November-27-2019,828 Walden Way,Hermitage,37076.0,390000.0,4.0,3.0,2600.0,36.196726,-86.5890727,,,,,,,,,
July-11-2020,700 Hite St,Nashville,37209.0,280000.0,2.0,2.0,960.0,36.1553905,-86.8559312,,,,,,,,,
March-18-2019,210 Brushy Creek Ln,Nashville,37211.0,295500.0,3.0,2.5,1800.0,36.0378873,-86.7457429,,,,,,,,,
July-30-2020,3805 Dahlgreen Ct,Antioch,37013.0,382500.0,4.0,2.5,3130.0,36.021594,-86.699646,,,,,,,,,
May-5-2020,719 Bowfield Ct,Antioch,37013.0,237500.0,5.0,2.0,2155.0,36.0667207,-86.667306,,,,,,,,,
May-24-2019,1845 Annalee Dr,Antioch,37013.0,249900.0,3.0,2.5,1566.0,36.0214518,-86.6511313,,,,,,,,,
July-22-2019,101 Holt Br,Nashville,37211.0,460000.0,4.0,2.5,3428.0,36.01132965,-86.72286224,,,,,,,,,
October-25-2020,8502 Calistoga Way,Brentwood,37027.0,260000.0,3.0,2.5,1595.0,36.0016828,-86.6923337,,,,,,,,,
January-15-2019,6304 Wildwood Valley Dr,Brentwood,37027.0,702500.0,5.0,3.5,3585.0,36.0445022,-86.8556177,,,,,,,,,
May-24-2019,3272 Cain Harbor Dr,Nashville,37214.0,264000.0,4.0,2.5,1900.0,36.2388737,-86.6960611,,,,,,,,,
May-31-2019,2207 Pennington Bend Rd # 3,Nashville,37214.0,645000.0,5.0,4.0,3458.0,36.2186449,-86.7054473,,,,,,,,,
July-29-2019,2913 Chesney Ct,Hermitage,37076.0,255000.0,3.0,2.5,1511.0,36.1866021,-86.5846008,,,,,,,,,
November-10-2020,640 River Ridge Ct,Nashville,37221.0,395000.0,3.0,2.0,2308.0,36.0638037,-86.969346,,,,,,,,,
March-22-2019,3949 Lloyd Rd,Whites Creek,37189.0,680000.0,6.0,4.5,6365.0,36.252997,-86.8344664,,,,,,,,,
December-28-2018,3269 River Walk Dr,Nashville,37214.0,310000.0,4.0,2.5,2654.0,36.1776254,-86.6394003,,,,,,,,,
May-10-2019,600 12th Ave S Apt 1002,Nashville,37203.0,389000.0,1.0,1.0,882.0,36.151562,-86.7838862,,,,,,,,,
January-9-2020,1710 12th Ave N,Nashville,37208.0,410500.0,4.0,2.5,1860.0,36.1791823,-86.8051453,,,,,,,,,
July-31-2019,508 S Stonegate Dr,Antioch,37013.0,230000.0,3.0,2.0,1914.0,36.0386141,-86.5819052,,,,,,,,,
October-10-2019,5040 English Village Dr,Nashville,37211.0,289900.0,3.0,2.5,1632.0,36.04505,-86.7328163,,,,,,,,,
March-11-2019,2012 Forrest Green Dr,Nashville,37216.0,330000.0,4.0,2.0,1600.0,36.196624,-86.7059131,,,,,,,,,
July-24-2020,922 General George Patton Rd,Nashville,37221.0,276000.0,3.0,2.5,1780.0,36.066253,-86.947158,,,,,,,,,
June-10-2020,1701 Boxwood Dr,Nashville,37211.0,420000.0,3.0,2.5,2291.0,36.034966133,-86.72169943,,,,,,,,,
November-16-2020,7428 Stacy Dr,Nashville,37221.0,400000.0,3.0,2.0,1933.0,36.0762508,-86.9379086,,,,,,,,,
May-20-2019,760 Wedgewood Park Apt 203 #203,Nashville,37203.0,300000.0,2.0,2.0,1229.0,36.1348191,-86.7778873,,,,,,,,,
August-23-2019,500 Radnor St,Nashville,37211.0,399000.0,4.0,3.0,1821.0,36.1054542,-86.7448393,,,,,,,,,
August-26-2020,521 Edwin St,Nashville,37207.0,449900.0,3.0,3.0,1800.0,36.2040732,-86.7554061,,,,,,,,,
June-7-2019,2901 Jones Ave,Nashville,37207.0,320000.0,3.0,2.0,1440.0,36.2195228,-86.7550526,,,,,,,,,
October-27-2020,265 Took Dr,Antioch,37013.0,360000.0,5.0,3.5,3097.0,36.0625012,-86.6498324,,,,,,,,,
July-13-2020,8256 Middlewick Ln,Nolensville,37135.0,489900.0,4.0,2.5,3031.0,35.9824055,-86.6672274,,,,,,,,,
October-29-2020,2915 Wellesley Trce,Nashville,37215.0,989900.0,4.0,4.5,3300.0,36.1196958,-86.8125998,,,,,,,,,
September-30-2020,4064 Calumet Dr,Antioch,37013.0,204900.0,3.0,2.0,1478.0,36.0646861,-86.6172298,,,,,,,,,
April-30-2020,107 Matterhorn Dr,Old Hickory,37138.0,295500.0,4.0,3.0,2100.0,36.2184839,-86.584268,,,,,,,,,
July-27-2020,6206A California Ave,Nashville,37209.0,469900.0,3.0,3.0,2018.0,36.16720581,-86.86239624,,,,,,,,,
,2115 Yeaman Pl #201,Nashville,37206.0,235000.0,1.0,1.0,770.0,36.17355,-86.764317,,,,,,,,,
June-14-2019,1251 Martin St,Nashville,37203.0,519000.0,2.0,3.0,1942.0,36.1404362,-86.7697171,,,,,,,,,
May-29-2019,4120 Ridgefield Drive 316,Nashville,37205.0,405000.0,2.0,2.0,1363.0,36.1248075,-86.8448178,,,,,,,,,
May-16-2019,20 Rutledge St #211,Nashville,37210.0,474900.0,2.0,2.0,1150.0,36.1563844,-86.7695636,,,,,,,,,
June-13-2019,1225 4th Ave S. #205 #105,Nashville,37210.0,205000.0,1.0,1.0,611.0,36.1434309,-86.766066,,,,,,,,,
March-15-2019,2600 Hillsboro Pike Apt 315 #315,Nashville,37212.0,450000.0,2.0,2.0,1880.0,36.124674,-86.805364,,,,,,,,,
March-5-2019,502A Dr DB Todd Jr Blvd,Nashville,37203.0,545000.0,3.0,3.5,2143.0,36.1595535,-86.8009826,,,,,,,,,
August-6-2019,20 Rutledge St #503,Nashville,37210.0,747500.0,2.0,2.5,1465.0,36.1563844,-86.7695636,,,,,,,,,
July-30-2019,376 Herron Drive #1,Nashville,37210.0,200000.0,1.0,1.0,650.0,36.1355257,-86.7561974,,,,,,,,,
February-18-2019,116 Summit Ridge Ct,Nashville,37215.0,222000.0,2.0,2.5,1298.0,36.0934943,-86.8276786,,,,,,,,,
December-27-2018,518B Southgate Ave,Nashville,37203.0,562661.0,3.0,3.5,2315.0,36.1362096,-86.7673057,,,,,,,,,
,603 S 10th St,Nashville,37206.0,257000.0,2.0,1.0,950.0,36.1692436,-86.7521459,,,,,,,,,
August-12-2019,105 Leake Ave Apt 63 #63,Nashville,37205.0,160000.0,1.0,1.0,900.0,36.1041517,-86.867434,,,,,,,,,
January-11-2019,222 Polk Ave Apt 403 #403,Nashville,37203.0,380000.0,1.0,1.0,875.0,36.1627709,-86.7838278,,,,,,,,,
June-14-2019,541 Cathy Jo Cir,Nashville,37211.0,397000.0,5.0,3.0,1961.0,36.0939217,-86.7184713,,,,,,,,,
June-16-2019,130B Rains Ave,Nashville,37203.0,575000.0,4.0,4.5,2847.0,36.137811,-86.7637869,,,,,,,,,
,37 Lutie St Unit A,Nashville,37210.0,230000.0,4.0,2.0,1479.0,36.1165665,-86.7351676,,,,,,,,,
August-15-2019,4400 Belmont Park Ter Apt 209,Nashville,37215.0,350000.0,3.0,2.5,1936.0,36.0984101,-86.8044603,,,,,,,,,
,1066 2nd Ave S Unit D,Nashville,37210.0,284900.0,1.0,1.0,854.0,36.147723,-86.76551,,,,,,,,,
May-4-2019,1225 4th Ave S #204,Nashville,37210.0,335000.0,2.0,2.0,1318.0,36.1434309,-86.766066,,,,,,,,,
January-18-2019,2801 Valley Rd,Nashville,37215.0,725000.0,4.0,3.5,2870.0,36.1220902,-86.8122802,,,,,,,,,
July-26-2019,1213 11th Ave N,Nashville,37208.0,430000.0,3.0,2.5,1781.0,36.173305,-86.7992593,,,,,,,,,
May-31-2019,215 Thompson Park Dr,Nashville,37211.0,283000.0,2.0,2.5,1451.0,36.110852,-86.735767,,,,,,,,,
July-8-2019,400 Herron Drive #313,Nashville,37210.0,249900.0,2.0,2.0,1096.0,36.136478,-86.757402,,,,,,,,,
March-19-2019,131b Woodmont Blvd,Nashville,37205.0,643950.0,3.0,2.5,2855.0,36.12142,-86.8450639,,,,,,,,,
July-25-2019,1104 Glenview Dr,Nashville,37206.0,772500.0,5.0,4.0,3014.0,36.1637783,-86.7514193,,,,,,,,,
,2086 Whitney Ave,Nashville,37210.0,236500.0,2.0,2.0,1338.0,36.1280972,-86.7510461,,,,,,,,,
August-16-2019,1146 Glendale,Nashville,37204.0,906550.0,4.0,4.0,3222.0,36.0949535,-86.800091,,,,,,,,,
April-13-2019,1506A Phillips St,Nashville,37208.0,450000.0,4.0,3.5,2255.0,36.1686649,-86.801653,,,,,,,,,
July-5-2019,1027 Drummond Dr,Nashville,37211.0,275000.0,4.0,2.0,1500.0,36.1067543,-86.7162308,,,,,,,,,
,4530 Belmont Park Ter,Nashville,37215.0,784537.0,3.0,1.5,1671.0,36.0907074,-86.8054592,,,,,,,,,
April-19-2019,2511 Clifton Avenue #1,Nashville,37209.0,559900.0,3.0,3.5,1900.0,36.1580447,-86.8146924,,,,,,,,,
April-3-2019,3000 Poston Avenue 501 #501,Nashville,37203.0,2150000.0,4.0,3.5,3335.0,36.1455775,-86.8153797,,,,,,,,,
February-22-2019,1917 Castleman Dr,Nashville,37215.0,1000000.0,5.0,3.5,3893.0,36.0962259,-86.8095985,,,,,,,,,
January-4-2019,1737 Pecan St #5,Nashville,37208.0,349000.0,3.0,3.5,1878.0,36.186586,-86.8147262,,,,,,,,,
July-2-2019,516 Acklen Park Dr,Nashville,37205.0,352000.0,3.0,2.0,1225.0,36.141675,-86.826406,,,,,,,,,
June-21-2019,4400 Belmont Park Terrace #187,Nashville,37215.0,359900.0,2.0,2.5,1702.0,36.0984101,-86.8044603,,,,,,,,,
February-4-2019,908 11th Ave N,Nashville,37208.0,415000.0,2.0,2.5,1832.0,36.1687319,-86.7946285,,,,,,,,,
,536 Wesley Ave,,,,,,,,,"536 Wesley Ave, Nashville, TN 37207","$340,000",2.0,1.0,978,Sold 12/17/2021,,, Nashville
,536 Wesley Ave,,,,,,,,,"536 Wesley Ave, Nashville, TN 37207","$340,000",2,1,978,Sold 12/17/2021,,, Nashville
,3528 Paragon Dr,,,,,,,,,"3528 Paragon Dr, Nashville, TN 37211","$580,000",4.0,3.0,"2,391",Sold 12/17/2021,,, Nashville
,3528 Paragon Dr,,,,,,,,,"3528 Paragon Dr, Nashville, TN 37211","$580,000",4,3,"2,391",Sold 12/17/2021,,, Nashville
,3528 Paragon Dr,,,,,,,,,"3528 Paragon Dr, Nashville, TN 37211","$580,000",4,3,"2,391",Sold 12/17/2021,,, Nashville
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36.054302,-86.94316,
,,,,,,,,,,,,,,,,36.125816,-86.76115,
,,,,,,,,,,,,,,,,36.259773,-86.68889,
,,,,,,,,,,,,,,,,36.195934,-86.72557,
,,,,,,,,,,,,,,,,36.08525,-86.89613,
,,,,,,,,,,,,,,,,36.034206,-86.67136,
,,,,,,,,,,,,,,,,36.129375,-86.63863,
,,,,,,,,,,,,,,,,36.064632,-86.94596,
,,,,,,,,,,,,,,,,36.16279,-86.80919,
,,,,,,,,,,,,,,,,36.123325,-86.73034,
,,,,,,,,,,,,,,,,36.170303,-86.61804,
,,,,,,,,,,,,,,,,36.02728,-86.664795,
,,,,,,,,,,,,,,,,36.227356,-86.8498,
,,,,,,,,,,,,,,,,36.265217,-86.661804,
,,,,,,,,,,,,,,,,36.062195,-86.61564,
,,,,,,,,,,,,,,,,36.26347,-86.648,
,,,,,,,,,,,,,,,,36.193897,-86.83558,
,,,,,,,,,,,,,,,,36.09093,-86.61261,
,,,,,,,,,,,,,,,,36.194427,-86.83497,
,,,,,,,,,,,,,,,,36.270317,-86.69745,
,,,,,,,,,,,,,,,,36.24317,-86.630844,
,,,,,,,,,,,,,,,,36.148727,-86.79583,
,,,,,,,,,,,,,,,,36.198772,-86.73036,
,,,,,,,,,,,,,,,,36.07771,-86.66921,
,,,,,,,,,,,,,,,,36.225536,-86.59899,
,,,,,,,,,,,,,,,,36.229904,-86.63404,
,,,,,,,,,,,,,,,,36.08564,-86.88526,
,,,,,,,,,,,,,,,,36.251354,-86.7089,
,,,,,,,,,,,,,,,,36.268463,-86.64863,
,,,,,,,,,,,,,,,,36.200615,-86.764,
,,,,,,,,,,,,,,,,36.00741,-86.63057,
,,,,,,,,,,,,,,,,36.191235,-86.751465,
,,,,,,,,,,,,,,,,36.33161,-86.8681,
,,,,,,,,,,,,,,,,36.19403,-86.83543,
,,,,,,,,,,,,,,,,36.203045,-86.59755,
,,,,,,,,,,,,,,,,36.131927,-86.882774,
,,,,,,,,,,,,,,,,36.20575,-86.7534,
,,,,,,,,,,,,,,,,36.132385,-86.751175,
,,,,,,,,,,,,,,,,36.220814,-86.73046,
,,,,,,,,,,,,,,,,36.201504,-86.75161,
,,,,,,,,,,,,,,,,36.054302,-86.94316,
,,,,,,,,,,,,,,,,36.125816,-86.76115,
,,,,,,,,,,,,,,,,36.259773,-86.68889,
,,,,,,,,,,,,,,,,36.195934,-86.72557,
,,,,,,,,,,,,,,,,36.08525,-86.89613,
,,,,,,,,,,,,,,,,36.034206,-86.67136,
,,,,,,,,,,,,,,,,36.129375,-86.63863,
,,,,,,,,,,,,,,,,36.064632,-86.94596,
,,,,,,,,,,,,,,,,36.16279,-86.80919,
,,,,,,,,,,,,,,,,36.123325,-86.73034,
,,,,,,,,,,,,,,,,36.170303,-86.61804,
,,,,,,,,,,,,,,,,36.02728,-86.664795,
,,,,,,,,,,,,,,,,36.227356,-86.8498,
,,,,,,,,,,,,,,,,36.062195,-86.61564,
,,,,,,,,,,,,,,,,36.26347,-86.648,
,,,,,,,,,,,,,,,,36.193897,-86.83558,
,,,,,,,,,,,,,,,,36.09093,-86.61261,
,,,,,,,,,,,,,,,,36.194427,-86.83497,
,,,,,,,,,,,,,,,,36.148727,-86.79583,
,,,,,,,,,,,,,,,,36.07771,-86.66921,
,,,,,,,,,,,,,,,,36.225536,-86.59899,
,,,,,,,,,,,,,,,,36.08564,-86.88526,
,,,,,,,,,,,,,,,,36.268463,-86.64863,
,,,,,,,,,,,,,,,,36.00741,-86.63057,
,,,,,,,,,,,,,,,,36.33161,-86.8681,
,,,,,,,,,,,,,,,,36.19403,-86.83543,
,,,,,,,,,,,,,,,,36.131927,-86.882774,
,,,,,,,,,,,,,,,,36.132385,-86.751175,
,,,,,,,,,,,,,,,,36.192604,-86.58061,
,,,,,,,,,,,,,,,,36.134033,-86.70989,
,,,,,,,,,,,,,,,,36.125355,-86.796844,
,,,,,,,,,,,,,,,,36.10455,-86.82826,
,,,,,,,,,,,,,,,,36.201057,-86.70178,
,,,,,,,,,,,,,,,,36.073742,-86.70084,
,,,,,,,,,,,,,,,,36.10321,-86.83183,
,,,,,,,,,,,,,,,,36.170303,-86.61804,
,,,,,,,,,,,,,,,,36.069912,-86.64945,
,,,,,,,,,,,,,,,,36.173504,-86.76529,
,,,,,,,,,,,,,,,,36.02728,-86.664795,
,,,,,,,,,,,,,,,,36.18176,-86.59177,
,,,,,,,,,,,,,,,,36.28929,-86.88066,
,,,,,,,,,,,,,,,,36.08891,-86.92162,
,,,,,,,,,,,,,,,,36.12973,-86.78439,
,,,,,,,,,,,,,,,,36.270317,-86.69745,
,,,,,,,,,,,,,,,,36.265217,-86.661804,
,,,,,,,,,,,,,,,,36.179825,-86.83502,
,,,,,,,,,,,,,,,,36.24317,-86.630844,
,,,,,,,,,,,,,,,,36.148655,-86.83093,
,,,,,,,,,,,,,,,,36.15017,-86.83459,
,,,,,,,,,,,,,,,,36.06248,-86.736435,
,,,,,,,,,,,,,,,,36.097073,-86.82568,
,,,,,,,,,,,,,,,,36.077187,-86.99426,
,,,,,,,,,,,,,,,,36.014412,-86.693855,
,,,,,,,,,,,,,,,,36.198772,-86.73036,
,,,,,,,,,,,,,,,,36.229904,-86.63404,
,,,,,,,,,,,,,,,,36.251354,-86.7089,
,,,,,,,,,,,,,,,,36.214558,-86.8115,
,,,,,,,,,,,,,,,,36.200615,-86.764,
,,,,,,,,,,,,,,,,36.222256,-86.87447,
,,,,,,,,,,,,,,,,36.09561,-86.72436,
,,,,,,,,,,,,,,,,36.22033,-86.80202,
,,,,,,,,,,,,,,,,36.191235,-86.751465,
,,,,,,,,,,,,,,,,36.048695,-86.73785,
,,,,,,,,,,,,,,,,36.0459,-86.72806,
,,,,,,,,,,,,,,,,36.203045,-86.59755,
,,,,,,,,,,,,,,,,36.23705,-86.81626,
,,,,,,,,,,,,,,,,36.057957,-86.68712,
,,,,,,,,,,,,,,,,36.20575,-86.7534,
,,,,,,,,,,,,,,,,36.053467,-86.727,
,,,,,,,,,,,,,,,,36.20322,-86.788284,
,,,,,,,,,,,,,,,,36.04044,-86.764984,
,,,,,,,,,,,,,,,,36.220814,-86.73046,
,,,,,,,,,,,,,,,,36.218857,-86.85575,
,,,,,,,,,,,,,,,,36.16163,-86.58282,
,,,,,,,,,,,,,,,,36.02679,-86.7032,
,,,,,,,,,,,,,,,,36.219337,-86.81499,
,,,,,,,,,,,,,,,,36.201504,-86.75161,
,,,,,,,,,,,,,,,,36.213543,-86.82664,
,,,,,,,,,,,,,,,,36.09069,-86.70694,
,,,,,,,,,,,,,,,,36.236496,-86.8144,
,,,,,,,,,,,,,,,,36.00468,-86.68168,
,,,,,,,,,,,,,,,,36.29783,-86.68943,
,,,,,,,,,,,,,,,,36.207474,-86.85669,
,,,,,,,,,,,,,,,,36.145042,-86.86648,
,,,,,,,,,,,,,,,,36.23967,-86.92943,
,,,,,,,,,,,,,,,,36.147083,-86.63689,
,,,,,,,,,,,,,,,,36.299217,-86.85517,
,,,,,,,,,,,,,,,,36.023888,-86.723656,
,,,,,,,,,,,,,,,,36.2712,-86.66433,
,,,,,,,,,,,,,,,,36.22524,-86.82765,
,,,,,,,,,,,,,,,,36.093227,-86.61045,
,,,,,,,,,,,,,,,,36.18546,-86.602646,
,,,,,,,,,,,,,,,,36.222706,-86.84959,
,,,,,,,,,,,,,,,,36.14961,-86.65144,
,,,,,,,,,,,,,,,,36.198795,-86.73036,
,,,,,,,,,,,,,,,,36.20638,-86.813126,
,,,,,,,,,,,,,,,,36.239834,-86.70385,
,,,,,,,,,,,,,,,,36.072384,-86.988525,
,,,,,,,,,,,,,,,,36.29533,-86.90114,
,,,,,,,,,,,,,,,,36.21549,-86.795105,
,,,,,,,,,,,,,,,,36.22679,-86.72595,
,,,,,,,,,,,,,,,,36.11706,-86.71144,
,,,,,,,,,,,,,,,,36.210606,-86.79627,
,,,,,,,,,,,,,,,,36.221966,-86.76541,
,,,,,,,,,,,,,,,,36.213272,-86.8031,
,,,,,,,,,,,,,,,,36.184242,-86.84619,
,,,,,,,,,,,,,,,,36.07329,-86.96812,
,,,,,,,,,,,,,,,,36.204617,-86.729805,
,,,,,,,,,,,,,,,,36.220074,-86.873215,
,,,,,,,,,,,,,,,,36.115414,-86.73831,
,,,,,,,,,,,,,,,,36.206448,-86.85816,
,,,,,,,,,,,,,,,,36.236584,-86.65596,
,,,,,,,,,,,,,,,,36.30093,-86.90595,
,,,,,,,,,,,,,,,,36.04005,-86.62416,
,,,,,,,,,,,,,,,,36.21816,-86.83522,
,,,,,,,,,,,,,,,,36.225063,-86.59531,
,,,,,,,,,,,,,,,,36.038776,-86.72592,
,,,,,,,,,,,,,,,,36.223427,-86.80951,
,,,,,,,,,,,,,,,,36.060455,-86.97249,
,,,,,,,,,,,,,,,,36.215675,-86.632545,
,,,,,,,,,,,,,,,,36.20971,-86.786545,
,,,,,,,,,,,,,,,,36.081207,-86.60687,
,,,,,,,,,,,,,,,,36.24022,-86.80063,
,,,,,,,,,,,,,,,,36.30206,-86.68904,
,,,,,,,,,,,,,,,,36.05774,-86.97467,
,,,,,,,,,,,,,,,,36.213387,-86.81148,
,,,,,,,,,,,,,,,,36.206345,-86.8582,
,,,,,,,,,,,,,,,,36.206303,-86.85822,
,,,,,,,,,,,,,,,,36.124973,-86.80475,
,,,,,,,,,,,,,,,,36.206257,-86.858246,
,,,,,,,,,,,,,,,,36.13465,-86.88266,
,,,,,,,,,,,,,,,,36.21457,-86.798935,
,,,,,,,,,,,,,,,,36.260754,-86.657715,
,,,,,,,,,,,,,,,,36.280033,-86.88227,
,,,,,,,,,,,,,,,,36.017536,-86.69635,
,,,,,,,,,,,,,,,,36.206116,-86.78834,
,,,,,,,,,,,,,,,,36.1271,-86.85099,
,,,,,,,,,,,,,,,,36.192684,-86.76569,
,,,,,,,,,,,,,,,,36.219875,-86.876785,
,,,,,,,,,,,,,,,,36.07838,-86.888985,
,,,,,,,,,,,,,,,,36.22,-86.861374,
,,,,,,,,,,,,,,,,36.207245,-86.76019,
,,,,,,,,,,,,,,,,36.108955,-86.82376,
,,,,,,,,,,,,,,,,36.23363,-86.797874,
,,,,,,,,,,,,,,,,36.191456,-86.63511,
,,,,,,,,,,,,,,,,36.077797,-86.89178,
,,,,,,,,,,,,,,,,36.206398,-86.8582,
,,,,,,,,,,,,,,,,36.214764,-86.828316,
,,,,,,,,,,,,,,,,36.175816,-86.80556,
,,,,,,,,,,,,,,,,36.189106,-86.768135,
,,,,,,,,,,,,,,,,36.23637,-86.81544,
,,,,,,,,,,,,,,,,36.110264,-86.85684,
,,,,,,,,,,,,,,,,36.260883,-86.657684,
,,,,,,,,,,,,,,,,36.20617,-86.85832,
,,,,,,,,,,,,,,,,36.154243,-86.852745,
,,,,,,,,,,,,,,,,36.351562,-86.84018,
,,,,,,,,,,,,,,,,36.26097,-86.65766,
,,,,,,,,,,,,,,,,36.24523,-86.81829,
,,,,,,,,,,,,,,,,36.0553,-86.783875,
,,,,,,,,,,,,,,,,36.206734,-86.91542,
,,,,,,,,,,,,,,,,36.261017,-86.657646,
,,,,,,,,,,,,,,,,36.315018,-86.88618,
,,,,,,,,,,,,,,,,36.035995,-86.67623,
,,,,,,,,,,,,,,,,36.21753,-86.83386,
,,,,,,,,,,,,,,,,36.19888,-86.76352,
,,,,,,,,,,,,,,,,36.33811,-86.83138,
,,,,,,,,,,,,,,,,36.045094,-86.59311,
,,,,,,,,,,,,,,,,36.2039,-86.73974,
,,,,,,,,,,,,,,,,36.169876,-86.61797,
,,,,,,,,,,,,,,,,36.21657,-86.78988,
,,,,,,,,,,,,,,,,36.267025,-86.65902,
