id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19274453,12th South Village / Vanderbilt / Belmont,4283123,12th South,,District 17,36.1284,-86.78772,Entire home/apt,345,3,58,2021-06-06,1.44,1,246
19291604,"Quite Bordeaux house, < 5 miles to Downtown",67809024,Trisha,,District 2,36.18797,-86.83158,Private room,69,1,0,,,1,0
19291875,Nice Comfy Cozy Downtown/Salemtown/Buc,11849086,Elite,,District 19,36.18253,-86.7944,Entire home/apt,87,2,77,2021-06-05,2.89,13,138
19291900,Hip East Nashville Home with Roomy Rooftop Patio,22025763,Cait,,District 5,36.20466,-86.74061,Entire home/apt,149,15,86,2021-06-05,2.15,1,193
19295468,HGTV Inspired Mid-Century European City Charmer,80439982,Danika,,District 21,36.16078,-86.83615,Entire home/apt,191,2,164,2021-06-16,4.40,1,148
19306753,Bungalow on the Buch,106265359,Ty,,District 21,36.17919,-86.8132,Entire home/apt,40,30,104,2020-03-16,2.12,1,38
19306758,Downtown Studio (1-block from Lower Broadway),16246720,Music City Guest House,,District 19,36.1647,-86.77615,Private room,165,1,64,2020-10-25,1.32,15,0
19315291,Charming bungalow minutes to downtown,2639600,Amarilis,,District 16,36.09639,-86.73539,Entire home/apt,107,30,34,2019-07-28,0.72,2,0
19330858,Unwind at an All-White Hideaway Minutes from Broadway,70837879,Guy,,District 17,36.14477,-86.7632,Entire home/apt,253,1,128,2021-06-18,6.77,1,298
19332714,Wake Up in Downtown! Walk to Broadway! Live Music!,129481465,Tee,,District 19,36.16738,-86.7835,Entire home/apt,228,1,238,2021-06-24,5.42,4,8
19342217,Beautiful House - 8 minutes from  Downtown!,118544974,Kyle,,District 2,36.20922,-86.78623,Entire home/apt,150,3,85,2020-07-12,2.54,1,0
19342278,Great house just outside of Nashville,98913104,Schuyler,,District 14,36.19487,-86.63327,Entire home/apt,143,2,107,2021-07-05,3.05,1,53
19349043,FREE NIGHT!!! LARGE HOME(S)! CLOSE TO BROADWAY!,25162776,Frances,,District 5,36.19421,-86.76512,Entire home/apt,366,2,11,2021-02-07,0.32,10,322
19359365,Walkable! HOT TUB! Music Row 1930 bungalow JOLENE,27375393,Jill,,District 17,36.14098,-86.79135,Entire home/apt,448,2,35,2020-08-01,0.72,7,14
19360952,Modern Boho Brick Flat,61651494,Lesley,,District 6,36.17293,-86.74631,Entire home/apt,164,3,130,2021-05-31,2.84,3,287
19376411,Spacious 8 Person Loft > 1 BLOCK to Broadway! 309,103365676,Amanda,,District 19,36.16429,-86.77792,Entire home/apt,410,1,192,2021-07-06,4.10,56,320
19389661,"Spacious, Delightful Abode Ideal for Large Groups!",53485090,Jake,,District 29,36.08052,-86.60812,Entire home/apt,537,2,75,2021-07-11,1.67,1,339
19411986,Amazing View of Downtown Five Star Luxury Space,10537047,Heather,,District 21,36.15414,-86.8254,Entire home/apt,254,2,89,2021-07-05,2.51,2,291
19425918,Beautiful East Nashville,132661077,Alexa,,District 6,36.17338,-86.75514,Entire home/apt,112,1,295,2021-07-04,6.16,1,123
19442874,Beautiful new home < 10 min to downtown!,65307202,Allie,,District 21,36.17024,-86.81512,Private room,80,3,74,2020-03-09,1.72,2,0
19450972,Central DOWNTOWN Loft Where all the ACTION is! 204,103365676,Amanda,,District 19,36.16291,-86.77607,Entire home/apt,425,1,197,2021-07-05,4.50,56,317
19451277,East Nashville 4 BR in classic neighborhood,136393348,John,,District 5,36.19201,-86.76099,Entire home/apt,225,2,59,2021-06-20,1.24,1,305
19455638,Historic Music Row Condo-Guitar Shaped Pool,1683708,Carlos And Cheryl,,District 19,36.15231,-86.79274,Entire home/apt,146,3,165,2021-06-27,6.79,4,267
19491180,Beautiful 4 bed room house,136827819,Aaron,,District 9,36.23159,-86.66456,Entire home/apt,200,2,50,2021-06-30,1.06,1,243
19491404,"Spacious Downtown Home, Close to Everything",132103752,Andi,,District 5,36.19859,-86.76601,Entire home/apt,361,1,102,2021-06-29,2.15,3,264
19491829,"Private Entry Room, New Home, Close to Downtown",132103752,Andi,,District 5,36.19645,-86.76688,Private room,164,1,112,2021-07-09,4.45,3,258
19498106,"Cozy, Convenient Studio in the Heart of Nashville!",51103795,Valery,,District 16,36.12074,-86.74274,Entire home/apt,85,7,0,,,1,254
19499224,Peggy Street Retreat,136909703,Anna,,District 8,36.26099,-86.71622,Entire home/apt,89,2,274,2021-07-01,6.38,1,70
19505890,HUGE Master Suite in New Home Close to Downtown,132103752,Andi,,District 5,36.1961,-86.76642,Private room,164,1,170,2021-07-07,3.80,3,272
19519302,Trinity Townhome! 3.5 miles from Downtown!!!,123662791,Aaron,,District 5,36.20457,-86.74194,Entire home/apt,208,2,80,2021-04-14,2.41,3,304
19519890,Relaxing hot tub and pool house!,89186789,Karen,,District 32,36.04399,-86.62409,Entire home/apt,478,3,87,2021-06-27,2.46,1,189
19521585,The Woodbine Manor - Large Home Near Downtown!,24908928,Patrick,,District 16,36.12046,-86.74779,Entire home/apt,493,3,102,2021-06-27,3.63,1,288
19522718,2 BR TOWNHOME Downtown Private Entrance NoContact,34742857,Melanie,,District 19,36.15578,-86.77057,Entire home/apt,416,2,100,2021-06-28,2.22,3,160
19533433,Spacious Private Room (Floor) in Music City,82497582,Brandon,,District 21,36.17796,-86.80679,Private room,98,2,28,2020-02-16,0.59,1,3
19562068,Hip East Nashville in 5 Points close to DT!,66918795,Mandi,,District 6,36.17487,-86.75329,Entire home/apt,164,1,59,2020-03-12,1.31,3,28
19562882,East Nashville Writer's Retreat,81249761,Robert,,District 5,36.18647,-86.75619,Entire home/apt,58,1,157,2020-03-17,3.30,1,0
19567805,LOCATION! Walk everywhere Downtown from Loft! 104,103365676,Amanda,,District 19,36.16339,-86.77673,Entire home/apt,345,1,182,2021-06-24,3.75,56,324
19574379,Sigler House- Downtown/Walk to Bars,71301768,John,,District 19,36.15034,-86.78737,Entire home/apt,455,2,50,2021-06-27,1.87,4,293
19587024,Treehouse Apartment - Located in historic Belmont,137677279,Cathy,,District 18,36.12308,-86.79597,Entire home/apt,144,2,179,2021-04-10,4.05,1,12
19604428,Spacious and Bright in the Center of Walkable East Nashville,68131917,Elissa,,District 6,36.17214,-86.75601,Entire home/apt,250,2,121,2020-03-15,2.59,1,0
19606463,Historic Music Row (E Minor),58013734,Susan,,District 19,36.14387,-86.79165,Private room,79,30,169,2020-07-20,3.56,3,0
19623675,"50s Style, Modern Comfort in Sylvan Park",138032860,Jaime,,District 24,36.14296,-86.84476,Entire home/apt,109,1,111,2020-03-09,2.59,1,0
19671851,"Vacation Hideaway, 15 miles from Nashville",138522147,Scott,,District 35,36.09642,-86.98364,Entire home/apt,95,1,161,2021-07-09,5.88,1,302
19692021,"★ Spacious, Peaceful, Private Apt in East Nash ★",9638563,Susan,,District 8,36.21901,-86.73353,Entire home/apt,106,1,261,2020-12-07,6.10,1,64
19694811,Gorgeous Home w/3 Full Baths ~ Walkable To Broad!!,83214230,Eric,,District 19,36.17167,-86.79494,Entire home/apt,478,2,25,2021-06-20,0.55,1,262
19697933,Patton Farm & Ranch,138771648,Nancy,,District 11,36.23353,-86.59714,Entire home/apt,313,30,14,2019-10-14,0.30,1,89
19701341,Luxury Condo near Airport & Percy Priest Lake,138807703,Nicholas,,District 14,36.14236,-86.62202,Entire home/apt,200,3,44,2021-07-11,0.91,1,2
19719733,Modern Oasis Minutes from Downtown/Broadway,138714870,MaryBeth,,District 2,36.19582,-86.78089,Entire home/apt,2029,2,11,2021-03-26,0.23,1,161
19738055,The Red Barn Loft - Charming Getaway in Nashville,19573486,Nicole,,District 20,36.15759,-86.87385,Entire home/apt,118,1,179,2021-07-09,4.15,1,110
19782209,Wyndham Nashville Resort (2 Bedroom 2 Bath Condo),100238132,Michael,,District 15,36.22123,-86.70381,Shared room,188,3,45,2021-07-12,1.18,13,191
19785613,Wyndham Nashville Resort (2 Bedroom 2 Bath Condo),100238132,Michael,,District 15,36.22127,-86.7038,Entire home/apt,188,3,46,2021-07-05,1.01,13,191
19789014,3 Bedroom Cottage Only 3 Miles from Downtown,139731214,Paige,,District 7,36.19688,-86.73645,Entire home/apt,144,2,115,2021-07-05,3.49,1,299
19802101,The Honey House,139862027,Bobby & Joy,,District 16,36.11446,-86.70794,Entire home/apt,97,1,142,2021-07-11,3.76,1,25
19830616,Martha Stuart Is Super Jealous of This BNB,63771256,Caleb,,District 7,36.19904,-86.72418,Private room,99,1,1,2019-10-06,0.05,2,8
19841413,LOCATION!! Walk 1 Block to Broadway from Loft! 203,103365676,Amanda,,District 19,36.16261,-86.77627,Entire home/apt,212,1,267,2021-07-08,5.59,56,293
19848323,Corporate Hideout,53382229,Rhonda,,District 18,36.12817,-86.80676,Private room,50,31,3,2021-04-16,0.15,4,327
19860036,"Walkable! Mins 2 Downtown. Music Row's, ""Lil Jo""",27375393,Jill,,District 17,36.14253,-86.79094,Entire home/apt,119,1,236,2021-07-07,4.99,7,32
19863718,Month-to-Month Miracle,120559964,C.J.,,District 6,36.17331,-86.75252,Entire home/apt,93,30,49,2021-06-26,1.05,3,237
19871491,Mexi landing,140583886,Chukwuemeka,,District 32,36.04004,-86.6613,Entire home/apt,80,12,0,,,1,0
19888057,Walk to Broadway Honky Tonks from a Unique and Eclectic Loft,137485517,Jennifer,,District 19,36.16544,-86.77774,Entire home/apt,993,1,24,2021-04-22,1.14,3,194
19892346,Minutes to Downtown Nashville! No additional fees!,140826424,Lauren,,District 24,36.13685,-86.84195,Entire home/apt,100,1,22,2018-01-04,0.45,1,0
19893170,1 -Beautiful Historic Home on Music Row,69852847,Ludo & Laura,,District 19,36.14606,-86.7907,Entire home/apt,423,3,83,2021-05-28,3.33,18,256
19906783,"Luxe, spacious & private w/WD",140971402,Judy And Mike,,District 18,36.13156,-86.80074,Entire home/apt,134,2,193,2021-06-22,5.16,1,22
19923263,Downtown Nashville Home | Minutes to Broadway,50224925,Paul & Rachel,,District 17,36.14341,-86.76124,Entire home/apt,149,31,210,2021-07-11,6.01,1,181
19928439,Rustic Riverfront Retreat-can do 30 day rentals,127444298,Liz,,District 19,36.17284,-86.78024,Entire home/apt,187,2,52,2021-06-27,1.11,4,274
19943111,Luxurious Home w/Modern Art! Minutes to Downtown!,19799630,Rob,,District 19,36.18369,-86.79495,Entire home/apt,543,3,37,2021-06-27,1.39,1,318
19949088,"Cozy 2 bedroom close to Downtown, Lake & Airport.",82678471,Kayla,,District 14,36.1418,-86.62452,Entire home/apt,165,30,25,2019-05-05,0.62,1,115
19966815,Peaceful Upstairs Apartment Close to Downtown,20214553,Rhonda,,District 24,36.1364,-86.83915,Entire home/apt,80,2,71,2021-06-28,1.99,1,63
19981631,"Cute, Cozy Basement Suite Close to Everything!",27009411,Sara,,District 7,36.21745,-86.72231,Entire home/apt,56,2,247,2021-07-07,8.64,1,10
20017304,"Chestnut Hill Hidden Gem, Next to Downtown 2 Rooms",5394620,Terry,,District 17,36.14751,-86.7617,Private room,60,1,148,2021-07-11,3.24,1,53
20027128,Wyndham Nashville 1 bdroom,109904033,Colleen,,District 15,36.22,-86.70608,Entire home/apt,140,2,8,2021-04-24,0.18,5,0
20027446,Wyndham Nashville 2 Bdroom,109904033,Colleen,,District 15,36.21966,-86.70542,Private room,180,3,3,2020-07-28,0.07,5,6
20054707,Downtown Nashville House by Stadium Broadway,116366213,Leslie,,District 6,36.16213,-86.74825,Entire home/apt,356,2,75,2021-06-13,2.92,1,161
20071515,"Nashville Nest-2 mi to Broadway, near Germantown!",89742077,Emma,,District 21,36.18358,-86.80148,Entire home/apt,433,2,22,2021-07-11,0.55,1,160
20074753,Cozy Studio APT 10 Min from the heart of Nashville,4956098,Dan,,District 26,36.08435,-86.73575,Entire home/apt,170,10,66,2021-05-16,1.42,1,179
20119896,Wyndham Nashville Resort * 1BR,23366133,Rob & Julia,,District 15,36.22022,-86.70499,Entire home/apt,167,2,12,2020-11-10,0.31,6,301
20120341,Wyndham Nashville Resort * 2BR,23366133,Rob & Julia,,District 15,36.22022,-86.70499,Entire home/apt,245,2,6,2020-12-30,0.14,6,296
20120538,Wyndham Nashville Resort * 3BR Lockoff,23366133,Rob & Julia,,District 15,36.22022,-86.70499,Entire home/apt,378,2,2,2018-02-21,0.05,6,301
20120787,Wyndham Nashville Resort * 2BR Lockoff,23366133,Rob & Julia,,District 15,36.22022,-86.70499,Entire home/apt,260,2,4,2021-03-31,0.10,6,299
20124821,The Cohen Loft,101426897,Host Extraordinaires,,District 19,36.16328,-86.77967,Entire home/apt,736,2,113,2021-06-13,2.92,146,259
20136020,**Beautiful 4-story Townhome Near Broadway!!**,23066083,Mike & Meg,,District 17,36.14348,-86.76258,Entire home/apt,317,2,92,2021-06-27,2.77,3,182
20136164,"Stunning 4-Story Home, Rooftop Patio Near Broadway",23066083,Mike & Meg,,District 17,36.1428,-86.76266,Entire home/apt,317,2,86,2021-06-27,3.04,3,180
20137844,Tiny haven,66244413,George & Caroline,,District 7,36.22152,-86.71484,Entire home/apt,56,2,221,2021-07-09,6.46,1,289
20143595,1.5 mile to DT & 12th South: Beautiful Studio,11361200,Karen,,District 17,36.13145,-86.77586,Entire home/apt,160,1,396,2021-07-06,9.59,2,329
20149887,Nations neighborhood one block to 51st Ave,65052321,Linda,,District 20,36.16027,-86.85143,Entire home/apt,125,2,14,2018-05-27,0.30,1,0
20150138,East Nashville Carriage House,9633722,Molly,,District 6,36.18226,-86.73494,Entire home/apt,152,2,82,2021-07-11,3.19,3,139
20171351,Convenient Nashville Bedroom Bath - The Palm Room,9060715,Susan,,District 24,36.14631,-86.84524,Private room,70,2,97,2021-05-23,2.68,3,345
20174815,Cozy East Nashville Home,112945119,Brandon,,District 8,36.22509,-86.73107,Private room,50,1,13,2017-11-12,0.29,1,0
20193773,"Relax at The Cozy, King of the Hill Home",143796055,Alianna & Kenneth,,District 12,36.18942,-86.59039,Private room,125,29,3,2017-10-15,0.06,3,16
20203694,"*LUXURIOUS 🏠 with GARAGE 🚗, WALKABLE, 🐶 FRIENDLY**",98860317,Kim,,District 20,36.16052,-86.8516,Entire home/apt,357,2,12,2021-06-01,0.25,1,30
20227078,Jack's Southern Landing,43273346,Zach,,District 6,36.19305,-86.73756,Entire home/apt,440,2,33,2021-07-11,0.84,1,320
20230152,Spacious townhouse 1.5 mi from downtown,22918182,Stephani,,District 17,36.14397,-86.75918,Entire home/apt,250,2,16,2019-10-06,0.99,1,0
20254385,"1,200 sq ft 2-Bdrm w KING bed:  #12southyellowdoor",19253119,Christiane,,District 17,36.12467,-86.78619,Entire home/apt,171,2,269,2021-05-31,7.30,2,112
20264954,Private room in the heart of East Nashville,21060074,Kelley,,District 7,36.19364,-86.72483,Private room,80,2,63,2021-06-12,2.86,1,4
20271121,Belmont Hillsboro Guest Suite-3 BR/2 Bath/Kitchen,19258700,Catherine & John,,District 18,36.1297,-86.79746,Entire home/apt,252,1,142,2021-07-03,3.55,2,296
20279924,Songwriter's Den In the Heart of 12th South,61428350,Amanda,,District 17,36.12451,-86.78406,Entire home/apt,356,2,56,2021-07-05,1.23,1,80
20282895,The Purple House in Historic East Nashville,25793998,Jared,,District 6,36.17241,-86.75096,Entire home/apt,309,1,80,2021-07-02,2.00,1,282
20297198,Super Clean! Minutes from Downtown!,144791630,Marshall,,District 17,36.12619,-86.74828,Entire home/apt,63,1,261,2021-07-08,11.60,1,160
20300880,Relaxing suite in the heart of Green Hills,4954988,Lindsley,,District 25,36.11274,-86.82888,Entire home/apt,151,2,24,2021-06-27,0.59,1,67
20309290,"Modern Guest Suite: Private, Clean & Convenient",6488402,Amanda,,District 3,36.28708,-86.73457,Entire home/apt,86,2,111,2021-07-05,2.65,1,144
20321909,✦ Classic bungalow in the ♡ of East Nashville!  ✦,88959664,Julian,,District 6,36.18116,-86.73732,Entire home/apt,103,1,130,2021-07-05,8.74,13,141
20328596,Quiet & Cozy Home in Brentwood,48608640,Karman,,District 4,36.04209,-86.7481,Entire home/apt,68,2,25,2020-09-08,0.60,1,50
20329546,"Downtown Nashville - Pool, Gym, Balcony!",319913,Reservations,,District 19,36.17237,-86.77966,Entire home/apt,147,2,12,2021-06-13,0.26,20,278
20332678,Cozy room 20 minutes from Downtown,61655696,Corrie,,District 34,36.07224,-86.924,Private room,43,1,8,2017-09-04,0.17,1,0
20356993,The Perfect Place,145197920,Allison,,District 14,36.15457,-86.6424,Entire home/apt,175,3,81,2020-03-15,1.81,1,192
20362343,Paper Cat Retreat & Studios,34617206,Lisa,,District 22,36.08578,-86.99198,Private room,57,30,212,2021-02-19,4.65,1,288
20388159,Solar Eclipse Private Bed/Bath in Central Nash!,18867791,Alisa,,District 19,36.15021,-86.7867,Private room,270,2,0,,,1,0
20389923,BRAND NEW! Comfortable Hideaway in South Nashville,81154349,Tyler,,District 30,36.07954,-86.7115,Entire home/apt,178,2,99,2021-06-13,2.63,1,124
20403836,Convenient Cozy Nashville Zen Room - OM!,9060715,Susan,,District 24,36.14523,-86.84492,Private room,85,3,79,2021-06-21,1.68,3,349
20405341,LOCATION!! Downtown Loft 1 block to Broadway! 403,103365676,Amanda,,District 19,36.16339,-86.77673,Entire home/apt,201,1,213,2021-07-06,4.59,56,340
20409576,The Luxurious Nashville Stay in Plush West End,22933775,Lauren & Robert,,District 21,36.14642,-86.8185,Entire home/apt,519,2,45,2021-05-28,0.96,14,279
20411425,Choose from Three Sunny Decks in Desirable Gulch South,36225903,David,,District 17,36.14509,-86.78263,Entire home/apt,566,2,74,2021-05-31,1.92,1,274
20419190,Marvel at Views of Nashville from a Rooftop Deck,96364155,Zac,,District 19,36.18293,-86.79651,Entire home/apt,373,2,55,2021-05-31,1.20,1,119
20427870,Belmont Hillsboro Studio Apartment- Sleeps 2,19258700,Catherine & John,,District 18,36.12995,-86.79624,Entire home/apt,133,1,192,2021-07-07,9.46,2,218
20432958,"Pet-friendly, Private Entry Direct Backyard Access",80912307,Eva,,District 5,36.20732,-86.75651,Private room,75,1,187,2021-07-11,4.63,1,172
20439200,Centrally Located - New Listing,23049333,Kabir,,District 24,36.14475,-86.82849,Entire home/apt,150,3,27,2021-06-29,0.80,2,50
20439775,Vanderbilt House - 5 mins to Downtown,71879937,Aj,,District 17,36.13355,-86.76728,Entire home/apt,141,30,83,2020-03-14,2.67,1,305
20441773,Hip and Stylish Loft in a Quiet Historic Neighborhood,24869398,Heidi,,District 5,36.18966,-86.76278,Entire home/apt,148,2,125,2021-07-09,2.77,1,99
20453180,Solar Sanctuary in Hillsboro,13611083,Tracey,,District 18,36.13627,-86.80324,Private room,350,2,0,,,1,0
20456848,"Newly Renovated Hillsboro House near Vandy,Belmont",144570905,Molly,,District 18,36.13665,-86.80363,Private room,196,2,53,2021-05-03,2.62,6,162
20458812,Walk to Live Music From a Sleek Townhouse,144570905,Molly,,District 18,36.13584,-86.80235,Private room,188,1,59,2020-09-07,2.04,6,281
20459044,Live Like a Downtown Local 1 Block to Broadway 101,103365676,Amanda,,District 19,36.16339,-86.77673,Entire home/apt,264,1,194,2021-07-05,4.36,56,331
20462670,"Remodeled The Bryant* By Vandy, Belmont",144570905,Molly,,District 18,36.13511,-86.80261,Entire home/apt,236,2,35,2021-06-13,0.75,6,304
20463556,"Pristine, Modern 2-Story Home Steps from Amazing Restaurants",144570905,Molly,,District 18,36.13657,-86.80377,Private room,236,3,61,2021-06-28,1.32,6,298
20479906,Quaint Bungalow,146201449,Jennifer,,District 13,36.1294,-86.70038,Entire home/apt,350,2,0,,,1,0
20480522,The Blue Nest Nashville,124630307,Marion,,District 31,36.05017,-86.67964,Entire home/apt,70,7,23,2019-09-23,0.59,1,0
20497814,"The Donelson Dwelling: Quiet, Clean, Comfortable.",146335749,Ethan,,District 14,36.15573,-86.65695,Private room,49,1,387,2021-07-01,10.78,1,122
20498188,Sylvan Park getaway,100174383,Karen,,District 24,36.14109,-86.82972,Entire home/apt,98,1,82,2019-06-08,2.17,1,0
20498530,Private & Spacious East Nashville Loft,4995349,Jeannie,,District 5,36.18269,-86.75803,Entire home/apt,43,2,103,2021-06-20,2.27,2,76
20502341,Relax at The Casa Shelby Two Miles to Downtown,146367722,Jeff And Shannon,,District 6,36.16993,-86.74579,Entire home/apt,334,2,78,2020-07-19,3.61,1,14
20517535,Private Entrance into Master Suite With Bathroom!,146481477,Cesar,,District 15,36.18,-86.68622,Private room,70,1,276,2021-07-11,6.11,1,315
20517901,"This is The Perfect Place""",58959160,Diondra,,District 33,36.00979,-86.62959,Entire home/apt,375,10,19,2019-10-31,0.41,1,173
20520311,***Modern condo with all the amenities***,31235422,Marlon,,District 19,36.14854,-86.79419,Entire home/apt,200,3,0,,,1,0
20524865,Eclipse weekend Hillsboro West End,65942393,Ceci,,District 18,36.13436,-86.80568,Entire home/apt,2000,1,1,2017-08-21,0.02,1,0
20525061,Modern Brick Loft > Best LOCATION Downtown!! 103,103365676,Amanda,,District 19,36.16339,-86.77673,Entire home/apt,195,1,175,2021-07-05,3.75,56,346
20532933,Eclipse room,146606104,Terrye,,District 19,36.15867,-86.7903,Private room,400,1,0,,,1,0
20535948,Brentwood shared apartment,104241605,Joseph,,District 27,36.07292,-86.73001,Private room,40,1,3,2017-08-30,0.06,1,0
20537447,Music Studio Apartment 4mi to downtown,19707550,Julie,,District 17,36.12807,-86.73224,Entire home/apt,189,2,40,2020-08-28,0.92,6,42
20540434,Downtown No Elevator/Contact SUPER CLEAN Free Park,34742857,Melanie,,District 19,36.15463,-86.77046,Entire home/apt,163,1,159,2021-06-27,3.89,3,146
20603723,"Cozy, Clean and Bright East Nashville Apartment!",36279724,Erin And Tracy,,District 6,36.1831,-86.7146,Entire home/apt,47,2,284,2021-06-19,6.43,1,0
20604352,Near Oprymills Mall - Private Guesthouse Retreat,147246808,Bill,,District 7,36.23012,-86.71475,Entire home/apt,87,2,115,2021-07-05,3.37,1,241
20614238,Home away from home-10mins from downtown Nashville,147341754,Martisca,,District 20,36.15635,-86.87541,Entire home/apt,192,2,15,2019-09-02,0.44,1,0
20618929,Stunning Penthouse Loft with Courtyard,6675690,Isabeau And Shaun,,District 17,36.12657,-86.7869,Entire home/apt,210,2,46,2021-07-06,1.89,65,339
20620561,Open and Airy Penthouse Loft with Outdoor Courtyard,6675690,Isabeau And Shaun,,District 17,36.12775,-86.78572,Entire home/apt,220,2,55,2021-07-07,1.93,65,297
20638894,Hot Tub & Gym in South Nashille Area Sleeps 10,128387636,Crystal,,District 28,36.07757,-86.68906,Entire home/apt,311,2,101,2021-06-20,101,1,302
20638938,Secluded Suite in Cozy Corner Cottage,57041585,Carlos & Sarah,,District 17,36.13403,-86.77297,Entire home/apt,94,30,246,2020-12-21,5.36,1,325
20639964,Jeff's Place,147579610,Jeff,,District 6,36.17772,-86.75395,Entire home/apt,263,2,98,2021-06-27,2.64,1,269
20660438,"WALK to Music Row, Gulch, Downtown @ 615 Studio",45624097,Tonya,,District 19,36.15119,-86.7881,Entire home/apt,189,1,125,2021-06-27,3.02,3,329
20662723,Renovated Tudor in Hillsboro Village,147390286,Suellen,,District 18,36.13535,-86.81253,Entire home/apt,350,30,3,2019-08-18,0.08,2,0
20666788,Welcome to Harmony House in 12South/Green Hills.,24841340,Sandy,,District 25,36.11263,-86.78824,Entire home/apt,209,2,34,2021-07-03,0.90,1,34
20675403,Downtown Nashville Apartment that can sleep 5,147937367,Josh,,District 19,36.1678,-86.78278,Entire home/apt,195,1,41,2019-10-27,0.89,1,0
20676728,Explore Nightlife From a Music Row Villa,83475309,Bob,,District 19,36.148,-86.79018,Entire home/apt,421,2,61,2021-07-11,1.53,1,104
20680778,"""chateau nashville""  in 12south w/ private garage",124304149,Scott,,District 17,36.1258,-86.78311,Entire home/apt,157,2,80,2021-07-01,1.94,1,215
20710751,Loft in the HEART of Downtown! WALK Everywhere!102,103365676,Amanda,,District 19,36.16339,-86.77673,Entire home/apt,212,1,224,2021-07-05,6.39,56,324
20721285,"Two Bedroom Penthouse - Private Balcony, Skyline Views, Gym",126174,TrueAvenue,,District 5,36.17337,-86.7645,Entire home/apt,107,30,5,2019-11-03,0.13,30,296
20722362,Comfy and Cool Downtown--Sleeps 6,11849086,Elite,,District 19,36.17145,-86.80178,Entire home/apt,108,2,137,2021-06-20,5.76,13,140
20748625,Nashville Nest - 2.5 miles from Downtown!,34945437,Dave,,District 17,36.13652,-86.76956,Entire home/apt,70,1,35,2021-01-10,0.81,3,0
20783376,12 South 2br,65677465,Maria,,District 18,36.12394,-86.79455,Entire home/apt,135,1,5,2017-11-19,0.11,1,0
20804194,The Hen House,12737337,Stephanie,,District 26,36.08366,-86.75196,Entire home/apt,225,2,24,2019-10-13,0.52,1,0
20813762,Gorgeous New Townhome Near Downtown Nashville,4216956,Sarah,,District 17,36.14169,-86.77014,Entire home/apt,115,30,8,2021-04-30,0.18,1,77
20833447,Cozy Home Away From Home,149456356,Tyree/Paula,,District 1,36.22332,-86.82285,Entire home/apt,73,6,63,2021-05-31,2.26,1,329
20844778,Lark’s Loft: Perfect location w/ spectacular space,7414188,Stephen,,District 24,36.1278,-86.83044,Entire home/apt,208,2,74,2021-06-20,2.03,1,147
20846294,"The Grant*  Walk to live music, Vandy, Belmont",144570905,Molly,,District 18,36.13484,-86.8033,Entire home/apt,229,3,62,2021-06-27,1.74,6,280
20848750,Work/Play in 12th South at The Carriage House at Sunnyside,17574894,John,,District 17,36.12254,-86.78449,Entire home/apt,160,2,122,2021-07-09,2.81,1,73
20857149,"City Views with Floor to Ceiling Windows with Internet, Gym",126174,TrueAvenue,,District 5,36.17337,-86.7645,Entire home/apt,103,30,11,2021-04-02,0.27,30,290
20858747,White Elm Farm,23674366,Judith,,District 35,36.19319,-86.96432,Entire home/apt,91,2,63,2021-07-11,1.93,1,223
20862600,Madison Guest Apt,34869167,Mark,,District 8,36.25481,-86.72556,Entire home/apt,65,2,110,2021-07-09,28.95,1,151
20862841,Great location Vandy/broadway walk Beautiful home,147548570,Joyce,,District 18,36.13184,-86.80516,Entire home/apt,231,2,98,2021-01-01,2.20,1,0
20863396,"Nashville, TN - 2BD, Sleeps 8ppl",136676366,Karl,,District 15,36.21966,-86.7046,Private room,226,3,0,,,1,0
20864705,Modern Rooftop Deck - 5 mins from Broadway,71112010,Jeanelle,,District 17,36.1457,-86.78209,Entire home/apt,744,2,114,2021-06-27,4.10,3,131
20885853,"4 Bed/2 Bath Like New - Hot Tub, Bar & 2 Fire Pits",21736973,CousinsBNB,,District 8,36.24612,-86.73533,Entire home/apt,450,1,110,2021-07-05,6.17,8,213
20888639,Artsy Inglewood Room (East Nashville),16992322,Randy,,District 7,36.21342,-86.72965,Private room,90,1,45,2021-04-25,1.17,1,97
20889295,Charming Nashville Home Near Restaurants & Bars!,121235121,Evolve Vacation Rental,,District 7,36.2057,-86.72717,Entire home/apt,243,2,5,2021-06-20,0.15,16,283
20896221,Nashville Downtown Riverfront Condo,150116323,Zeke,,District 19,36.17315,-86.78098,Entire home/apt,125,2,152,2021-07-07,4.41,2,74
20896717,Tennessee Townhouse ★ 1m to Broadway★30day+Rental,31549142,Brandon,,District 5,36.18349,-86.77223,Entire home/apt,180,21,160,2021-06-07,3.87,17,191
20901459,Cantrell's Airbnb on Broadway #1,35595674,Jordan,,District 19,36.15082,-86.79672,Entire home/apt,151,2,110,2021-06-27,2.70,4,320
20901478,Luxury Downtown Loft > Enjoy 5 Separate Beds!! 205,103365676,Amanda,,District 19,36.16318,-86.77707,Entire home/apt,212,1,176,2021-07-05,5.98,56,306
20903915,The Hideaway - Plan Your 30 Day Escape,34013549,Angie,,District 17,36.12694,-86.78633,Entire home/apt,133,31,5,2019-12-20,0.12,5,301
